"Destination","Area code","Calls","Client minutes","Sell rate","Income","Currency","Period"
"MEXICO CELLULAR IUSACELL","521449557",37,44,0.0058,0.25517,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52144976",54,68,0.0058,0.39442,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52144986",128,145,0.0058,0.84103,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","521449894",45,55,0.0058,0.31901,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","521449895",42,50,0.0058,0.29003,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","521449896",37,45,0.0058,0.26101,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","521449903",26,28,0.0058,0.1624,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","521449904",65,86,0.0058,0.49881,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","521449919",31,33,0.0058,0.1914,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR IUSACELL","521449920",24,29,0.0058,0.16818,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","521449950",46,56,0.0058,0.32481,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","521452235",2,6,0.0058,0.0348,"EUR","10/04/19 10/04/19"
"MEXICO CELLULAR IUSACELL","52145354",11,18,0.0058,0.10442,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","521456107",6,6,0.0058,0.03481,"EUR","10/03/19 10/09/19"
"MEXICO CELLULAR IUSACELL","521456110",15,15,0.0058,0.08702,"EUR","10/02/19 10/07/19"
"MEXICO CELLULAR IUSACELL","521456116",1,1,0.0058,0.0058,"EUR","10/06/19 10/06/19"
"MEXICO CELLULAR IUSACELL","521456149",5,5,0.0058,0.02901,"EUR","10/05/19 10/14/19"
"MEXICO CELLULAR IUSACELL","521456655",7,7,0.0058,0.04058,"EUR","10/07/19 10/13/19"
"MEXICO CELLULAR IUSACELL","521458126",4,4,0.0058,0.02319,"EUR","10/03/19 10/12/19"
"MEXICO CELLULAR IUSACELL","521461102",2,2,0.0058,0.0116,"EUR","10/01/19 10/06/19"
"MEXICO CELLULAR IUSACELL","521461230",8,16,0.0058,0.0928,"EUR","10/04/19 10/15/19"
"MEXICO CELLULAR IUSACELL","521461232",2,2,0.0058,0.01161,"EUR","10/01/19 10/01/19"
"MEXICO CELLULAR IUSACELL","521461312",5,5,0.0058,0.02902,"EUR","10/03/19 10/11/19"
"MEXICO CELLULAR IUSACELL","521461600",2,2,0.0058,0.0116,"EUR","10/06/19 10/06/19"
"MEXICO CELLULAR IUSACELL","521462264",1,3,0.0058,0.0174,"EUR","10/03/19 10/03/19"
"MEXICO CELLULAR IUSACELL","521462599",2,2,0.0058,0.0116,"EUR","10/04/19 10/04/19"
"MEXICO CELLULAR IUSACELL","521464170",1,1,0.0058,0.0058,"EUR","10/04/19 10/04/19"
"MEXICO CELLULAR IUSACELL","5214646445",1,2,0.0058,0.0116,"EUR","10/01/19 10/01/19"
"MEXICO CELLULAR IUSACELL","521465124",1,1,0.0058,0.0058,"EUR","10/14/19 10/14/19"
"MEXICO CELLULAR IUSACELL","521465135",2,2,0.0058,0.0116,"EUR","10/10/19 10/10/19"
"MEXICO CELLULAR IUSACELL","521472105",1,2,0.0058,0.0116,"EUR","10/04/19 10/04/19"
"MEXICO CELLULAR IUSACELL","521472147",2,2,0.0058,0.0116,"EUR","10/10/19 10/12/19"
"MEXICO CELLULAR IUSACELL","521472157",5,19,0.0058,0.1102,"EUR","10/03/19 10/15/19"
"MEXICO CELLULAR IUSACELL","521474103",3,3,0.0058,0.01739,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR IUSACELL","521474140",1,1,0.0058,0.0058,"EUR","10/08/19 10/08/19"
"MEXICO CELLULAR IUSACELL","5214747415",2,3,0.0058,0.0174,"EUR","10/07/19 10/08/19"
"MEXICO CELLULAR IUSACELL","5214747497",1,1,0.0058,0.0058,"EUR","10/13/19 10/13/19"
"MEXICO CELLULAR IUSACELL","52147479",1,1,0.0058,0.0058,"EUR","10/05/19 10/05/19"
"MEXICO CELLULAR IUSACELL","521475109",1,1,0.0058,0.0058,"EUR","10/09/19 10/09/19"
"MEXICO CELLULAR IUSACELL","521475954",1,2,0.0058,0.0116,"EUR","10/11/19 10/11/19"
"MEXICO CELLULAR IUSACELL","521476109",16,16,0.0058,0.09277,"EUR","10/02/19 10/13/19"
"MEXICO CELLULAR IUSACELL","521476137",1,1,0.0058,0.0058,"EUR","10/01/19 10/01/19"
"MEXICO CELLULAR IUSACELL","521476138",1,1,0.0058,0.0058,"EUR","10/05/19 10/05/19"
"MEXICO CELLULAR IUSACELL","521476140",9,9,0.0058,0.0522,"EUR","10/02/19 10/11/19"
"MEXICO CELLULAR IUSACELL","521476142",3,3,0.0058,0.01739,"EUR","10/09/19 10/12/19"
"MEXICO CELLULAR IUSACELL","521476157",2,2,0.0058,0.01161,"EUR","10/01/19 10/01/19"
"MEXICO CELLULAR IUSACELL","52147657",1,1,0.0058,0.0058,"EUR","10/04/19 10/04/19"
"MEXICO CELLULAR IUSACELL","521476586",2,2,0.0058,0.0116,"EUR","10/09/19 10/09/19"
"MEXICO CELLULAR IUSACELL","52147665",3,3,0.0058,0.01741,"EUR","10/03/19 10/12/19"
"MEXICO CELLULAR IUSACELL","52147672",3,3,0.0058,0.01739,"EUR","10/06/19 10/14/19"
"MEXICO CELLULAR IUSACELL","5214767477",2,2,0.0058,0.0116,"EUR","10/05/19 10/12/19"
"MEXICO CELLULAR IUSACELL","521477176",2,2,0.0058,0.01161,"EUR","10/01/19 10/01/19"
"MEXICO CELLULAR IUSACELL","521477181",1,1,0.0058,0.0058,"EUR","10/10/19 10/10/19"
"MEXICO CELLULAR IUSACELL","521477309",1,2,0.0058,0.0116,"EUR","10/03/19 10/03/19"
"MEXICO CELLULAR IUSACELL","521477433",1,6,0.0058,0.0348,"EUR","10/13/19 10/13/19"
"MEXICO CELLULAR IUSACELL","521477475",9,23,0.0058,0.1334,"EUR","10/01/19 10/08/19"
"MEXICO CELLULAR IUSACELL","521477490",5,5,0.0058,0.02901,"EUR","10/03/19 10/10/19"
"MEXICO CELLULAR IUSACELL","521477557",1,1,0.0058,0.0058,"EUR","10/01/19 10/01/19"
"MEXICO CELLULAR IUSACELL","521477577",1,1,0.0058,0.0058,"EUR","10/01/19 10/01/19"
"MEXICO CELLULAR IUSACELL","521477631",1,1,0.0058,0.0058,"EUR","10/01/19 10/01/19"
"MEXICO CELLULAR IUSACELL","521477646",1,6,0.0058,0.0348,"EUR","10/05/19 10/05/19"
"MEXICO CELLULAR IUSACELL","521477649",2,2,0.0058,0.0116,"EUR","10/02/19 10/02/19"
"MEXICO CELLULAR IUSACELL","52147765",1,1,0.0058,0.0058,"EUR","10/11/19 10/11/19"
"MEXICO CELLULAR IUSACELL","52147766",2,2,0.0058,0.0116,"EUR","10/02/19 10/02/19"
"MEXICO CELLULAR IUSACELL","521477678",3,7,0.0058,0.0406,"EUR","10/03/19 10/04/19"
"MEXICO CELLULAR IUSACELL","521477687",1,1,0.0058,0.0058,"EUR","10/03/19 10/03/19"
"MEXICO CELLULAR IUSACELL","521477729",1,2,0.0058,0.0116,"EUR","10/01/19 10/01/19"
"MEXICO CELLULAR IUSACELL","521477734",4,22,0.0058,0.1276,"EUR","10/01/19 10/01/19"
"MEXICO CELLULAR IUSACELL","521477792",1,1,0.0058,0.0058,"EUR","10/05/19 10/05/19"
"MEXICO CELLULAR IUSACELL","521477859",5,6,0.0058,0.03481,"EUR","10/01/19 10/02/19"
"MEXICO CELLULAR IUSACELL","521479100",1,1,0.0058,0.0058,"EUR","10/06/19 10/06/19"
"MEXICO CELLULAR IUSACELL","521492232",1,1,0.0058,0.0058,"EUR","10/07/19 10/07/19"
"MEXICO CELLULAR IUSACELL","521492251",2,2,0.0058,0.0116,"EUR","10/07/19 10/07/19"
"MEXICO CELLULAR IUSACELL","521492583",3,3,0.0058,0.01741,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR IUSACELL","521492997",1,6,0.0058,0.0348,"EUR","10/05/19 10/05/19"
"MEXICO CELLULAR IUSACELL","521493160",1,1,0.0058,0.0058,"EUR","10/04/19 10/04/19"
"MEXICO CELLULAR IUSACELL","52149379",7,7,0.0058,0.04058,"EUR","10/03/19 10/12/19"
"MEXICO CELLULAR IUSACELL","521493934",3,3,0.0058,0.01741,"EUR","10/01/19 10/01/19"
"MEXICO CELLULAR IUSACELL","521494946",6,6,0.0058,0.03481,"EUR","10/05/19 10/07/19"
"MEXICO CELLULAR IUSACELL","521495104",2,2,0.0058,0.0116,"EUR","10/03/19 10/06/19"
"MEXICO CELLULAR IUSACELL","521495105",7,7,0.0058,0.04059,"EUR","10/04/19 10/14/19"
"MEXICO CELLULAR IUSACELL","521495118",3,3,0.0058,0.0174,"EUR","10/02/19 10/05/19"
"MEXICO CELLULAR IUSACELL","521495119",10,12,0.0058,0.0696,"EUR","10/03/19 10/11/19"
"MEXICO CELLULAR IUSACELL","52149590",6,6,0.0058,0.03479,"EUR","10/10/19 10/14/19"
"MEXICO CELLULAR IUSACELL","521496103",1,1,0.0058,0.0058,"EUR","10/12/19 10/12/19"
"MEXICO CELLULAR IUSACELL","521496108",2,2,0.0058,0.0116,"EUR","10/04/19 10/09/19"
"MEXICO CELLULAR IUSACELL","521496151",2,2,0.0058,0.0116,"EUR","10/02/19 10/06/19"
"MEXICO CELLULAR IUSACELL","521496152",5,5,0.0058,0.02901,"EUR","10/02/19 10/08/19"
"MEXICO CELLULAR IUSACELL","521496172",3,3,0.0058,0.01741,"EUR","10/01/19 10/05/19"
"MEXICO CELLULAR IUSACELL","521551020",6,11,0.0058,0.0638,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR IUSACELL","521551021",1,1,0.0058,0.0058,"EUR","10/10/19 10/10/19"
"MEXICO CELLULAR IUSACELL","521551023",22,32,0.0058,0.18561,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","521551024",4,5,0.0058,0.029,"EUR","10/01/19 10/04/19"
"MEXICO CELLULAR IUSACELL","521551032",14,15,0.0058,0.08696,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR IUSACELL","521551049",6,11,0.0058,0.0638,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","521551050",2,2,0.0058,0.0116,"EUR","10/05/19 10/14/19"
"MEXICO CELLULAR IUSACELL","521551051",4,4,0.0058,0.0232,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR IUSACELL","521551052",1,2,0.0058,0.0116,"EUR","10/07/19 10/07/19"
"MEXICO CELLULAR IUSACELL","521551053",1,6,0.0058,0.0348,"EUR","10/01/19 10/01/19"
"MEXICO CELLULAR IUSACELL","521551059",4,4,0.0058,0.0232,"EUR","10/09/19 10/13/19"
"MEXICO CELLULAR IUSACELL","521551062",3,3,0.0058,0.01741,"EUR","10/01/19 10/01/19"
"MEXICO CELLULAR IUSACELL","521551063",6,10,0.0058,0.05798,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR IUSACELL","521551065",2,2,0.0058,0.01159,"EUR","10/12/19 10/12/19"
"MEXICO CELLULAR IUSACELL","521551078",8,12,0.0058,0.06959,"EUR","10/02/19 10/13/19"
"MEXICO CELLULAR IUSACELL","521551079",2,3,0.0058,0.0174,"EUR","10/02/19 10/11/19"
"MEXICO CELLULAR IUSACELL","521551080",2,4,0.0058,0.0232,"EUR","10/01/19 10/08/19"
"MEXICO CELLULAR IUSACELL","521551081",2,3,0.0058,0.0174,"EUR","10/06/19 10/10/19"
"MEXICO CELLULAR IUSACELL","521551082",2,2,0.0058,0.0116,"EUR","10/05/19 10/05/19"
"MEXICO CELLULAR IUSACELL","52155109",20,26,0.0058,0.15083,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR IUSACELL","521551118",9,12,0.0058,0.06958,"EUR","10/06/19 10/12/19"
"MEXICO CELLULAR IUSACELL","521551119",4,4,0.0058,0.02321,"EUR","10/01/19 10/04/19"
"MEXICO CELLULAR IUSACELL","521551121",4,4,0.0058,0.02321,"EUR","10/01/19 10/10/19"
"MEXICO CELLULAR IUSACELL","521551122",3,4,0.0058,0.0232,"EUR","10/03/19 10/04/19"
"MEXICO CELLULAR IUSACELL","521551124",1,1,0.0058,0.0058,"EUR","10/15/19 10/15/19"
"MEXICO CELLULAR IUSACELL","521551125",3,3,0.0058,0.0174,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR IUSACELL","521551126",1,1,0.0058,0.0058,"EUR","10/04/19 10/04/19"
"MEXICO CELLULAR IUSACELL","521551127",1,1,0.0058,0.0058,"EUR","10/08/19 10/08/19"
"MEXICO CELLULAR IUSACELL","521551171",3,4,0.0058,0.0232,"EUR","10/04/19 10/10/19"
"MEXICO CELLULAR IUSACELL","521551172",1,1,0.0058,0.0058,"EUR","10/05/19 10/05/19"
"MEXICO CELLULAR IUSACELL","521551210",6,6,0.0058,0.03481,"EUR","10/01/19 10/06/19"
"MEXICO CELLULAR IUSACELL","521551212",2,4,0.0058,0.0232,"EUR","10/04/19 10/08/19"
"MEXICO CELLULAR IUSACELL","521551273",3,4,0.0058,0.0232,"EUR","10/03/19 10/15/19"
